station_name,date,time,year,month,day,hour,precip_amt,pressure,rel_hum,temp,temp_dew,wind_dir,wind_spd
NORMANDIN,2020-05-10,2020-05-10 21:00,2020,5,10,21:00,0,98.72,75,0.5,-3.5,29,32
NORMANDIN,2020-05-10,2020-05-10 22:00,2020,5,10,22:00,0,98.75,72,0.2,-4.3,29,30
NORMANDIN,2020-05-10,2020-05-10 23:00,2020,5,10,23:00,0,98.79,71,0.1,-4.6,29,32
NORMANDIN,2020-05-11,2020-05-11 0:00,2020,5,11,0:00,0,98.83,72,-0.2,-4.7,29,30
NORMANDIN,2020-05-11,2020-05-11 1:00,2020,5,11,1:00,0,98.88,70,-0.8,-5.6,29,32
NORMANDIN,2020-05-11,2020-05-11 2:00,2020,5,11,2:00,0,98.95,72,-1.3,-5.7,30,28
NORMANDIN,2020-05-11,2020-05-11 3:00,2020,5,11,3:00,0,99.02,69,-2,-7,31,33
NORMANDIN,2020-05-11,2020-05-11 4:00,2020,5,11,4:00,0,99.07,72,-2.3,-6.7,30,23
NORMANDIN,2020-05-11,2020-05-11 5:00,2020,5,11,5:00,0,99.16,68,-3.1,-8.1,31,30
NORMANDIN,2020-05-11,2020-05-11 6:00,2020,5,11,6:00,0,99.24,69,-3.3,-8.2,29,25
NORMANDIN,2020-05-11,2020-05-11 7:00,2020,5,11,7:00,0,99.31,68,-3.2,-8.2,29,20
NORMANDIN,2020-05-11,2020-05-11 8:00,2020,5,11,8:00,0,99.38,68,-3.3,-8.4,30,26
NORMANDIN,2020-05-11,2020-05-11 9:00,2020,5,11,9:00,0,99.4,66,-2.7,-8.2,31,17
NORMANDIN,2020-05-11,2020-05-11 10:00,2020,5,11,10:00,0,99.43,56,-2.1,-9.7,30,19
NORMANDIN,2020-05-11,2020-05-11 11:00,2020,5,11,11:00,0,99.41,50,-0.8,-10,31,19
NORMANDIN,2020-05-11,2020-05-11 12:00,2020,5,11,12:00,0,99.4,46,0.3,-10,30,20
NORMANDIN,2020-05-11,2020-05-11 13:00,2020,5,11,13:00,0,99.39,45,1.8,-8.8,31,19
NORMANDIN,2020-05-11,2020-05-11 14:00,2020,5,11,14:00,0,99.39,42,1.8,-9.7,31,20
NORMANDIN,2020-05-11,2020-05-11 15:00,2020,5,11,15:00,0,99.39,36,2.5,-11.1,31,21
NORMANDIN,2020-05-11,2020-05-11 16:00,2020,5,11,16:00,0,99.38,33,2.7,-12.1,31,17
NORMANDIN,2020-05-11,2020-05-11 17:00,2020,5,11,17:00,0,99.41,36,2.3,-11.4,32,18
NORMANDIN,2020-05-11,2020-05-11 18:00,2020,5,11,18:00,0,99.44,39,0.9,-11.4,32,15
NORMANDIN,2020-05-11,2020-05-11 19:00,2020,5,11,19:00,0,99.49,50,-0.4,-9.7,30,11
NORMANDIN,2020-05-11,2020-05-11 20:00,2020,5,11,20:00,0,99.55,51,-1.5,-10.3,34,7
NORMANDIN,2020-05-11,2020-05-11 21:00,2020,5,11,21:00,0,99.58,60,-2.6,-9.3,31,9
NORMANDIN,2020-05-11,2020-05-11 22:00,2020,5,11,22:00,0,99.58,66,-3.6,-8.9,31,10
NORMANDIN,2020-05-11,2020-05-11 23:00,2020,5,11,23:00,0,99.61,59,-2.9,-9.8,33,12
NORMANDIN,2020-05-12,2020-05-12 0:00,2020,5,12,0:00,0,99.6,56,-3.2,-10.6,35,10
NORMANDIN,2020-05-12,2020-05-12 1:00,2020,5,12,1:00,0,99.6,57,-3.8,-11,35,9
NORMANDIN,2020-05-12,2020-05-12 2:00,2020,5,12,2:00,0,99.61,68,-5.1,-10,33,9
NORMANDIN,2020-05-12,2020-05-12 3:00,2020,5,12,3:00,0,99.62,68,-5.6,-10.7,32,10
NORMANDIN,2020-05-12,2020-05-12 4:00,2020,5,12,4:00,0,99.66,69,-6.2,-11,32,9
NORMANDIN,2020-05-12,2020-05-12 5:00,2020,5,12,5:00,0,99.71,67,-6,-11.1,32,12
NORMANDIN,2020-05-12,2020-05-12 6:00,2020,5,12,6:00,0,99.73,62,-4.8,-11.1,33,13
NORMANDIN,2020-05-12,2020-05-12 7:00,2020,5,12,7:00,0,99.73,55,-4.1,-11.8,34,17
NORMANDIN,2020-05-12,2020-05-12 8:00,2020,5,12,8:00,0,99.71,51,-2.6,-11.3,32,14
NORMANDIN,2020-05-12,2020-05-12 9:00,2020,5,12,9:00,0,99.66,44,-1,-11.7,33,17
NORMANDIN,2020-05-12,2020-05-12 10:00,2020,5,12,10:00,0,99.63,44,0.6,-10.4,34,21
NORMANDIN,2020-05-12,2020-05-12 11:00,2020,5,12,11:00,0,99.6,41,1.7,-10.3,32,19
NORMANDIN,2020-05-12,2020-05-12 12:00,2020,5,12,12:00,0,99.54,39,2.7,-10,31,23
NORMANDIN,2020-05-12,2020-05-12 13:00,2020,5,12,13:00,0,99.52,35,3.5,-10.6,32,25
NORMANDIN,2020-05-12,2020-05-12 14:00,2020,5,12,14:00,0,99.52,34,4.3,-10.3,32,26
NORMANDIN,2020-05-12,2020-05-12 15:00,2020,5,12,15:00,0,99.52,32,4.3,-10.9,33,24
NORMANDIN,2020-05-12,2020-05-12 16:00,2020,5,12,16:00,0,99.55,37,4.4,-9.1,34,24
NORMANDIN,2020-05-12,2020-05-12 17:00,2020,5,12,17:00,0,99.6,35,3.7,-10.5,33,26
NORMANDIN,2020-05-12,2020-05-12 18:00,2020,5,12,18:00,0,99.65,38,3,-10,34,21
NORMANDIN,2020-05-12,2020-05-12 19:00,2020,5,12,19:00,0,99.69,39,1.9,-10.5,35,16
NORMANDIN,2020-05-12,2020-05-12 20:00,2020,5,12,20:00,0,99.73,52,-0.3,-8.9,34,8
NORMANDIN,2020-05-12,2020-05-12 21:00,2020,5,12,21:00,0,99.77,59,-1.4,-8.5,31,9
NORMANDIN,2020-05-12,2020-05-12 22:00,2020,5,12,22:00,0,99.82,66,-2.4,-7.8,33,10
NORMANDIN,2020-05-12,2020-05-12 23:00,2020,5,12,23:00,0,99.87,68,-2.9,-8,32,9
NORMANDIN,2020-05-13,2020-05-13 0:00,2020,5,13,0:00,0,99.92,69,-3.6,-8.4,32,8
NORMANDIN,2020-05-13,2020-05-13 1:00,2020,5,13,1:00,0,99.94,72,-4.1,-8.4,30,9
NORMANDIN,2020-05-13,2020-05-13 2:00,2020,5,13,2:00,0,99.96,71,-4.3,-8.8,30,8
NORMANDIN,2020-05-13,2020-05-13 3:00,2020,5,13,3:00,0,99.98,73,-5.4,-9.4,29,9
NORMANDIN,2020-05-13,2020-05-13 4:00,2020,5,13,4:00,0,100.02,79,-6,-9,29,6
NORMANDIN,2020-05-13,2020-05-13 5:00,2020,5,13,5:00,0,100.07,71,-4,-8.3,29,11
NORMANDIN,2020-05-13,2020-05-13 6:00,2020,5,13,6:00,0,100.11,61,-1.6,-8.1,30,12
NORMANDIN,2020-05-13,2020-05-13 7:00,2020,5,13,7:00,0,100.13,52,0.3,-8.4,32,19
NORMANDIN,2020-05-13,2020-05-13 8:00,2020,5,13,8:00,0,100.14,40,1.4,-10.7,32,24
NORMANDIN,2020-05-13,2020-05-13 9:00,2020,5,13,9:00,0,100.13,39,3,-9.6,31,26
NORMANDIN,2020-05-13,2020-05-13 10:00,2020,5,13,10:00,0,100.12,34,4.7,-9.7,32,22
NORMANDIN,2020-05-13,2020-05-13 11:00,2020,5,13,11:00,0,100.11,31,6,-9.8,32,23
NORMANDIN,2020-05-13,2020-05-13 12:00,2020,5,13,12:00,0,100.12,26,7,-11,31,27
NORMANDIN,2020-05-13,2020-05-13 13:00,2020,5,13,13:00,0,100.1,22,7.9,-12.2,31,31
NORMANDIN,2020-05-13,2020-05-13 14:00,2020,5,13,14:00,0,100.08,22,8.9,-11.6,32,23
NORMANDIN,2020-05-13,2020-05-13 15:00,2020,5,13,15:00,0,100.11,26,8.9,-9.6,29,29
NORMANDIN,2020-05-13,2020-05-13 16:00,2020,5,13,16:00,0,100.14,24,8.8,-10.9,31,29
NORMANDIN,2020-05-13,2020-05-13 17:00,2020,5,13,17:00,0,100.15,25,8.6,-10.5,30,25
NORMANDIN,2020-05-13,2020-05-13 18:00,2020,5,13,18:00,0,100.17,25,8,-10.8,29,30
NORMANDIN,2020-05-13,2020-05-13 19:00,2020,5,13,19:00,0,100.18,28,7,-10.5,31,19
NORMANDIN,2020-05-13,2020-05-13 20:00,2020,5,13,20:00,0,100.22,40,3.5,-8.9,30,9
NORMANDIN,2020-05-13,2020-05-13 21:00,2020,5,13,21:00,0,100.25,48,1.4,-8.4,28,12
NORMANDIN,2020-05-13,2020-05-13 22:00,2020,5,13,22:00,0,100.28,54,0.3,-8,28,17
NORMANDIN,2020-05-13,2020-05-13 23:00,2020,5,13,23:00,0,100.31,52,0.6,-8,30,12
NORMANDIN,2020-05-14,2020-05-14 0:00,2020,5,14,0:00,0,100.34,59,-0.7,-7.7,29,14
NORMANDIN,2020-05-14,2020-05-14 1:00,2020,5,14,1:00,0,100.33,59,-0.9,-7.9,29,12
NORMANDIN,2020-05-14,2020-05-14 2:00,2020,5,14,2:00,0,100.34,60,-1,-7.9,30,11
NORMANDIN,2020-05-14,2020-05-14 3:00,2020,5,14,3:00,0,100.34,56,-0.9,-8.6,29,13
NORMANDIN,2020-05-14,2020-05-14 4:00,2020,5,14,4:00,0,100.36,63,-2.2,-8.3,30,12
NORMANDIN,2020-05-14,2020-05-14 5:00,2020,5,14,5:00,0,100.39,58,-0.8,-8,31,11
NORMANDIN,2020-05-14,2020-05-14 6:00,2020,5,14,6:00,0,100.41,48,2.7,-7.3,33,4
NORMANDIN,2020-05-14,2020-05-14 7:00,2020,5,14,7:00,0,100.42,35,6.6,-7.7,32,8
NORMANDIN,2020-05-14,2020-05-14 8:00,2020,5,14,8:00,0,100.38,27,8.8,-9.2,33,11
NORMANDIN,2020-05-14,2020-05-14 9:00,2020,5,14,9:00,0,100.33,25,10.5,-8.7,33,11
NORMANDIN,2020-05-14,2020-05-14 10:00,2020,5,14,10:00,0,100.26,20,11.7,-10.3,31,12
NORMANDIN,2020-05-14,2020-05-14 11:00,2020,5,14,11:00,0,100.19,20,12.9,-9.7,30,10
NORMANDIN,2020-05-14,2020-05-14 12:00,2020,5,14,12:00,0,100.11,19,13.9,-9.4,31,14
NORMANDIN,2020-05-14,2020-05-14 13:00,2020,5,14,13:00,0,100.03,17,14.9,-9.9,35,16
NORMANDIN,2020-05-14,2020-05-14 14:00,2020,5,14,14:00,0,99.97,17,15.7,-9.6,29,12
NORMANDIN,2020-05-14,2020-05-14 15:00,2020,5,14,15:00,0,99.9,14,15.7,-11.7,35,10
NORMANDIN,2020-05-14,2020-05-14 16:00,2020,5,14,16:00,0,99.85,15,16.1,-10.7,29,12
NORMANDIN,2020-05-14,2020-05-14 17:00,2020,5,14,17:00,0,99.83,13,16.1,-12.3,29,12
NORMANDIN,2020-05-14,2020-05-14 18:00,2020,5,14,18:00,0,99.8,15,15.2,-11.4,32,8
NORMANDIN,2020-05-14,2020-05-14 19:00,2020,5,14,19:00,0,99.78,25,12.2,-7.4,35,6
NORMANDIN,2020-05-14,2020-05-14 20:00,2020,5,14,20:00,0,99.78,42,6.9,-5.2,35,5
NORMANDIN,2020-05-14,2020-05-14 21:00,2020,5,14,21:00,0,99.76,55,4.9,-3.4,35,5
NORMANDIN,2020-05-14,2020-05-14 22:00,2020,5,14,22:00,0,99.72,60,3.7,-3.4,2,4
NORMANDIN,2020-05-14,2020-05-14 23:00,2020,5,14,23:00,0,99.74,60,4,-3,36,6
NORMANDIN,2020-05-15,2020-05-15 0:00,2020,5,15,0:00,0,99.73,60,4.4,-2.8,2,6
NORMANDIN,2020-05-15,2020-05-15 1:00,2020,5,15,1:00,0,99.71,69,3.5,-1.6,2,6
NORMANDIN,2020-05-15,2020-05-15 2:00,2020,5,15,2:00,0,99.69,73,3.3,-1.2,4,3
NORMANDIN,2020-05-15,2020-05-15 3:00,2020,5,15,3:00,0,99.65,59,4,-3.3,5,2
NORMANDIN,2020-05-15,2020-05-15 4:00,2020,5,15,4:00,0,99.66,57,3.4,-4.3,31,7
NORMANDIN,2020-05-15,2020-05-15 5:00,2020,5,15,5:00,0,99.62,68,2.4,-2.9,31,5
NORMANDIN,2020-05-15,2020-05-15 6:00,2020,5,15,6:00,0,99.65,60,4.8,-2.4,6,0
NORMANDIN,2020-05-15,2020-05-15 7:00,2020,5,15,7:00,0,99.7,43,6.7,-5.1,6,3
NORMANDIN,2020-05-15,2020-05-15 8:00,2020,5,15,8:00,0,99.68,45,7.6,-3.6,13,8
NORMANDIN,2020-05-15,2020-05-15 9:00,2020,5,15,9:00,0,99.62,40,8.9,-4,28,5
NORMANDIN,2020-05-15,2020-05-15 10:00,2020,5,15,10:00,0,99.58,36,11.6,-3.1,28,4
NORMANDIN,2020-05-15,2020-05-15 11:00,2020,5,15,11:00,0,99.54,38,13,-0.9,12,7
NORMANDIN,2020-05-15,2020-05-15 12:00,2020,5,15,12:00,0,99.44,37,14,-0.6,8,11
NORMANDIN,2020-05-15,2020-05-15 13:00,2020,5,15,13:00,0,99.35,36,14.4,-0.3,9,18
NORMANDIN,2020-05-15,2020-05-15 14:00,2020,5,15,14:00,0,99.32,43,13.1,0.7,15,21
NORMANDIN,2020-05-15,2020-05-15 15:00,2020,5,15,15:00,0,99.29,45,13.2,1.6,14,17
NORMANDIN,2020-05-15,2020-05-15 16:00,2020,5,15,16:00,0,99.28,54,12.7,3.5,18,11
NORMANDIN,2020-05-15,2020-05-15 17:00,2020,5,15,17:00,0,99.26,54,12.3,3.3,19,1
NORMANDIN,2020-05-15,2020-05-15 18:00,2020,5,15,18:00,0,99.26,58,11.9,3.9,19,2
NORMANDIN,2020-05-15,2020-05-15 19:00,2020,5,15,19:00,0,99.26,62,11,3.9,1,2
NORMANDIN,2020-05-15,2020-05-15 20:00,2020,5,15,20:00,0,99.3,73,9.3,4.7,27,5
NORMANDIN,2020-05-15,2020-05-15 21:00,2020,5,15,21:00,0,99.31,77,8.4,4.6,28,8
NORMANDIN,2020-05-15,2020-05-15 22:00,2020,5,15,22:00,0,99.35,74,8.1,3.8,32,10
NORMANDIN,2020-05-15,2020-05-15 23:00,2020,5,15,23:00,0,99.38,74,7.8,3.4,30,10
NORMANDIN,2020-05-16,2020-05-16 0:00,2020,5,16,0:00,0,99.41,74,7.3,2.9,29,11
NORMANDIN,2020-05-16,2020-05-16 1:00,2020,5,16,1:00,0,99.44,76,7,3,31,12
NORMANDIN,2020-05-16,2020-05-16 2:00,2020,5,16,2:00,0,99.46,77,6.7,2.9,31,10
NORMANDIN,2020-05-16,2020-05-16 3:00,2020,5,16,3:00,0,99.51,76,6.3,2.3,32,9
NORMANDIN,2020-05-16,2020-05-16 4:00,2020,5,16,4:00,0,99.57,76,5.6,1.8,6,2
NORMANDIN,2020-05-16,2020-05-16 5:00,2020,5,16,5:00,0,99.65,81,3.7,0.8,18,0
NORMANDIN,2020-05-16,2020-05-16 6:00,2020,5,16,6:00,0,99.74,77,5.3,1.6,31,11
NORMANDIN,2020-05-16,2020-05-16 7:00,2020,5,16,7:00,0,99.84,63,9.4,2.7,33,11
NORMANDIN,2020-05-16,2020-05-16 8:00,2020,5,16,8:00,0,99.89,50,12.5,2.3,32,10
NORMANDIN,2020-05-16,2020-05-16 9:00,2020,5,16,9:00,0,99.92,41,14.4,1.4,33,9
NORMANDIN,2020-05-16,2020-05-16 10:00,2020,5,16,10:00,0,99.93,31,17,-0.3,32,14
NORMANDIN,2020-05-16,2020-05-16 11:00,2020,5,16,11:00,0,99.93,27,18.2,-1.1,31,15
NORMANDIN,2020-05-16,2020-05-16 12:00,2020,5,16,12:00,0,99.96,27,18.4,-0.8,28,14
NORMANDIN,2020-05-16,2020-05-16 13:00,2020,5,16,13:00,0,99.97,26,18.5,-1.2,31,21
NORMANDIN,2020-05-16,2020-05-16 14:00,2020,5,16,14:00,0,99.97,25,19.1,-1.1,31,18
NORMANDIN,2020-05-16,2020-05-16 15:00,2020,5,16,15:00,0,100.03,26,18.9,-1.2,30,23
NORMANDIN,2020-05-16,2020-05-16 16:00,2020,5,16,16:00,0,100.09,29,17.7,-0.4,30,28
NORMANDIN,2020-05-16,2020-05-16 17:00,2020,5,16,17:00,0,100.13,31,16.7,-0.6,32,25
NORMANDIN,2020-05-16,2020-05-16 18:00,2020,5,16,18:00,0,100.2,40,15.1,1.7,32,25
NORMANDIN,2020-05-16,2020-05-16 19:00,2020,5,16,19:00,0,100.28,46,12.7,1.3,33,19
NORMANDIN,2020-05-16,2020-05-16 20:00,2020,5,16,20:00,0,100.4,54,10.2,1.3,31,14
NORMANDIN,2020-05-16,2020-05-16 21:00,2020,5,16,21:00,0,100.47,58,8.3,0.6,31,13
NORMANDIN,2020-05-16,2020-05-16 22:00,2020,5,16,22:00,0,100.54,64,5.9,-0.4,32,10
NORMANDIN,2020-05-16,2020-05-16 23:00,2020,5,16,23:00,0,100.57,69,4.9,-0.4,30,10
NORMANDIN,2020-05-17,2020-05-17 0:00,2020,5,17,0:00,0,100.58,78,2.4,-1.1,28,12
NORMANDIN,2020-05-17,2020-05-17 1:00,2020,5,17,1:00,0,100.59,76,3.1,-0.7,29,9
NORMANDIN,2020-05-17,2020-05-17 2:00,2020,5,17,2:00,0,100.62,79,2.6,-0.6,29,12
NORMANDIN,2020-05-17,2020-05-17 3:00,2020,5,17,3:00,0,100.67,82,2,-0.8,29,14
NORMANDIN,2020-05-17,2020-05-17 4:00,2020,5,17,4:00,0,100.71,85,1.3,-0.9,30,13
NORMANDIN,2020-05-17,2020-05-17 5:00,2020,5,17,5:00,0,100.81,85,1.5,-0.7,31,10
NORMANDIN,2020-05-17,2020-05-17 6:00,2020,5,17,6:00,0,100.9,75,3.6,-0.4,32,15
NORMANDIN,2020-05-17,2020-05-17 7:00,2020,5,17,7:00,0,100.94,63,4.4,-2.1,33,18
NORMANDIN,2020-05-17,2020-05-17 8:00,2020,5,17,8:00,0,100.93,51,6.2,-3.3,31,18
NORMANDIN,2020-05-17,2020-05-17 9:00,2020,5,17,9:00,0,100.89,40,7.9,-4.7,32,20
NORMANDIN,2020-05-17,2020-05-17 10:00,2020,5,17,10:00,0,100.87,31,9.6,-6.6,32,18
NORMANDIN,2020-05-17,2020-05-17 11:00,2020,5,17,11:00,0,100.84,28,11.2,-6.4,34,21
NORMANDIN,2020-05-17,2020-05-17 12:00,2020,5,17,12:00,0,100.77,25,12.2,-7.5,35,19
NORMANDIN,2020-05-17,2020-05-17 13:00,2020,5,17,13:00,0,100.75,22,12.6,-8.3,35,20
NORMANDIN,2020-05-17,2020-05-17 14:00,2020,5,17,14:00,0,100.72,20,13.1,-9.6,36,25
NORMANDIN,2020-05-17,2020-05-17 15:00,2020,5,17,15:00,0,100.72,18,13.1,-10.8,33,22
NORMANDIN,2020-05-17,2020-05-17 16:00,2020,5,17,16:00,0,100.73,19,13,-10,32,22
NORMANDIN,2020-05-17,2020-05-17 17:00,2020,5,17,17:00,0,100.76,19,12.2,-11.1,32,22
NORMANDIN,2020-05-17,2020-05-17 18:00,2020,5,17,18:00,0,100.77,21,11,-10.4,33,19
NORMANDIN,2020-05-17,2020-05-17 19:00,2020,5,17,19:00,0,100.81,27,8.9,-9.3,33,16
NORMANDIN,2020-05-17,2020-05-17 20:00,2020,5,17,20:00,0,100.86,34,5.8,-8.8,33,13
NORMANDIN,2020-05-17,2020-05-17 21:00,2020,5,17,21:00,0,100.9,37,4.2,-9.1,33,13
NORMANDIN,2020-05-17,2020-05-17 22:00,2020,5,17,22:00,0,100.91,41,2.9,-8.9,33,14
NORMANDIN,2020-05-17,2020-05-17 23:00,2020,5,17,23:00,0,100.93,44,2.2,-9,32,15
NORMANDIN,2020-05-18,2020-05-18 0:00,2020,5,18,0:00,0,100.93,48,1.2,-8.5,32,15
NORMANDIN,2020-05-18,2020-05-18 1:00,2020,5,18,1:00,0,100.96,49,1,-8.4,32,16
NORMANDIN,2020-05-18,2020-05-18 2:00,2020,5,18,2:00,0,100.97,55,0.1,-7.8,32,13
NORMANDIN,2020-05-18,2020-05-18 3:00,2020,5,18,3:00,0,101.01,60,-0.7,-7.5,32,13
NORMANDIN,2020-05-18,2020-05-18 4:00,2020,5,18,4:00,0,101.01,63,-1,-7.2,32,12
NORMANDIN,2020-05-18,2020-05-18 5:00,2020,5,18,5:00,0,101.08,61,0.1,-6.6,33,14
NORMANDIN,2020-05-18,2020-05-18 6:00,2020,5,18,6:00,0,101.11,53,2.6,-5.9,34,13
NORMANDIN,2020-05-18,2020-05-18 7:00,2020,5,18,7:00,0,101.18,49,4.8,-4.9,36,17
NORMANDIN,2020-05-18,2020-05-18 8:00,2020,5,18,8:00,0,101.17,42,6.6,-5.5,36,20
NORMANDIN,2020-05-18,2020-05-18 9:00,2020,5,18,9:00,0,101.16,36,8.2,-6,33,19
NORMANDIN,2020-05-18,2020-05-18 10:00,2020,5,18,10:00,0,101.13,25,10.1,-8.8,36,20
NORMANDIN,2020-05-18,2020-05-18 11:00,2020,5,18,11:00,0,101.07,24,10.8,-9,1,20
NORMANDIN,2020-05-18,2020-05-18 12:00,2020,5,18,12:00,0,101.02,23,11.6,-9,35,24
NORMANDIN,2020-05-18,2020-05-18 13:00,2020,5,18,13:00,0,100.98,23,12.6,-7.9,35,21
NORMANDIN,2020-05-18,2020-05-18 14:00,2020,5,18,14:00,0,100.96,23,13.4,-7.5,2,27
NORMANDIN,2020-05-18,2020-05-18 15:00,2020,5,18,15:00,0,100.98,23,13.6,-7.1,36,20
NORMANDIN,2020-05-18,2020-05-18 16:00,2020,5,18,16:00,0,101.02,21,13.1,-8.7,3,23
NORMANDIN,2020-05-18,2020-05-18 17:00,2020,5,18,17:00,0,101.09,23,12.5,-8.1,36,21
NORMANDIN,2020-05-18,2020-05-18 18:00,2020,5,18,18:00,0,101.13,27,11.7,-6.7,2,18
NORMANDIN,2020-05-18,2020-05-18 19:00,2020,5,18,19:00,0,101.19,32,9.8,-5.9,2,18
NORMANDIN,2020-05-18,2020-05-18 20:00,2020,5,18,20:00,0,101.25,39,7.2,-6,1,13
NORMANDIN,2020-05-18,2020-05-18 21:00,2020,5,18,21:00,0,101.27,42,5.8,-6.1,35,11
NORMANDIN,2020-05-18,2020-05-18 22:00,2020,5,18,22:00,0,101.29,49,3.9,-5.7,34,11
NORMANDIN,2020-05-18,2020-05-18 23:00,2020,5,18,23:00,0,101.36,52,3.6,-5.3,35,10
NORMANDIN,2020-05-19,2020-05-19 0:00,2020,5,19,0:00,0,101.37,61,1.6,-5.1,34,9
NORMANDIN,2020-05-19,2020-05-19 1:00,2020,5,19,1:00,0,101.41,66,0.6,-5.1,32,9
NORMANDIN,2020-05-19,2020-05-19 2:00,2020,5,19,2:00,0,101.44,67,-0.1,-5.4,30,9
NORMANDIN,2020-05-19,2020-05-19 3:00,2020,5,19,3:00,0,101.5,72,-0.7,-5.1,29,13
NORMANDIN,2020-05-19,2020-05-19 4:00,2020,5,19,4:00,0,101.53,75,-1.1,-5,31,10
NORMANDIN,2020-05-19,2020-05-19 5:00,2020,5,19,5:00,0,101.57,69,0.7,-4.3,30,10
NORMANDIN,2020-05-19,2020-05-19 6:00,2020,5,19,6:00,0,101.6,61,3.6,-3.1,35,8
NORMANDIN,2020-05-19,2020-05-19 7:00,2020,5,19,7:00,0,101.63,50,6.2,-3.3,31,3
NORMANDIN,2020-05-19,2020-05-19 8:00,2020,5,19,8:00,0,101.64,44,8.2,-3.2,21,2
NORMANDIN,2020-05-19,2020-05-19 9:00,2020,5,19,9:00,0,101.63,40,10.5,-2.6,17,4
NORMANDIN,2020-05-19,2020-05-19 10:00,2020,5,19,10:00,0,101.61,36,12.1,-2.5,14,4
NORMANDIN,2020-05-19,2020-05-19 11:00,2020,5,19,11:00,0,101.56,33,12.6,-3.2,4,7
NORMANDIN,2020-05-19,2020-05-19 12:00,2020,5,19,12:00,0,101.5,28,13.9,-4.4,27,4
NORMANDIN,2020-05-19,2020-05-19 13:00,2020,5,19,13:00,0,101.38,29,14.8,-3.2,14,7
NORMANDIN,2020-05-19,2020-05-19 14:00,2020,5,19,14:00,0,101.32,26,16.6,-2.9,3,3
NORMANDIN,2020-05-19,2020-05-19 15:00,2020,5,19,15:00,0,101.27,23,17.1,-4.3,7,4
NORMANDIN,2020-05-19,2020-05-19 16:00,2020,5,19,16:00,0,101.2,22,17.8,-4.3,10,3
NORMANDIN,2020-05-19,2020-05-19 17:00,2020,5,19,17:00,0,101.15,22,18.1,-4.1,6,8
NORMANDIN,2020-05-19,2020-05-19 18:00,2020,5,19,18:00,0,101.15,22,17.5,-4.5,6,9
NORMANDIN,2020-05-19,2020-05-19 19:00,2020,5,19,19:00,0,101.17,27,15.7,-3.5,8,6
NORMANDIN,2020-05-19,2020-05-19 20:00,2020,5,19,20:00,0,101.19,36,12.6,-2,16,2
NORMANDIN,2020-05-19,2020-05-19 21:00,2020,5,19,21:00,0,101.2,59,6.2,-1.3,22,5
NORMANDIN,2020-05-19,2020-05-19 22:00,2020,5,19,22:00,0,101.24,63,5.1,-1.3,4,6
NORMANDIN,2020-05-19,2020-05-19 23:00,2020,5,19,23:00,0,101.25,71,3.1,-1.7,32,5
NORMANDIN,2020-05-20,2020-05-20 0:00,2020,5,20,0:00,0,101.25,70,3.4,-1.5,30,12
NORMANDIN,2020-05-20,2020-05-20 1:00,2020,5,20,1:00,0,101.23,73,2.8,-1.5,31,11
NORMANDIN,2020-05-20,2020-05-20 2:00,2020,5,20,2:00,0,101.21,76,1.5,-2.3,2,8
NORMANDIN,2020-05-20,2020-05-20 3:00,2020,5,20,3:00,0,101.21,81,0.4,-2.4,31,7
NORMANDIN,2020-05-20,2020-05-20 4:00,2020,5,20,4:00,0,101.24,88,-0.7,-2.5,32,10
NORMANDIN,2020-05-20,2020-05-20 5:00,2020,5,20,5:00,0,101.29,85,0.7,-1.5,33,9
NORMANDIN,2020-05-20,2020-05-20 6:00,2020,5,20,6:00,0,101.36,63,5.3,-1.2,32,6
NORMANDIN,2020-05-20,2020-05-20 7:00,2020,5,20,7:00,0,101.34,57,8.8,0.7,5,2
NORMANDIN,2020-05-20,2020-05-20 8:00,2020,5,20,8:00,0,101.29,47,11.8,0.7,10,2
NORMANDIN,2020-05-20,2020-05-20 9:00,2020,5,20,9:00,0,101.24,38,14.3,0.3,13,5
NORMANDIN,2020-05-20,2020-05-20 10:00,2020,5,20,10:00,0,101.15,33,17.4,1.1,12,7
NORMANDIN,2020-05-20,2020-05-20 11:00,2020,5,20,11:00,0,101.08,26,19.8,-0.4,6,5
NORMANDIN,2020-05-20,2020-05-20 12:00,2020,5,20,12:00,0,100.97,27,21.3,1.7,16,9
NORMANDIN,2020-05-20,2020-05-20 13:00,2020,5,20,13:00,0,100.89,23,21.9,0,15,12
NORMANDIN,2020-05-20,2020-05-20 14:00,2020,5,20,14:00,0,100.82,22,22.6,0.1,12,10
NORMANDIN,2020-05-20,2020-05-20 15:00,2020,5,20,15:00,0,100.71,17,24,-2.6,28,13
NORMANDIN,2020-05-20,2020-05-20 16:00,2020,5,20,16:00,0,100.62,18,23.6,-2.2,22,13
NORMANDIN,2020-05-20,2020-05-20 17:00,2020,5,20,17:00,0,100.54,19,23.9,-1.3,25,14
NORMANDIN,2020-05-20,2020-05-20 18:00,2020,5,20,18:00,0,100.49,25,21.2,0.6,15,9
NORMANDIN,2020-05-20,2020-05-20 19:00,2020,5,20,19:00,0,100.46,37,17.1,2.1,14,11
NORMANDIN,2020-05-20,2020-05-20 20:00,2020,5,20,20:00,0,100.46,48,12.7,1.9,35,6
NORMANDIN,2020-05-20,2020-05-20 21:00,2020,5,20,21:00,0,100.48,62,9.9,3.1,31,5
